time,load_shortfall_3h
2018-01-01 00:00:00,7640.839867524949
2018-01-01 03:00:00,2820.7191449617135
2018-01-01 06:00:00,3292.0357602787
2018-01-01 09:00:00,5920.5767280226155
2018-01-01 12:00:00,6360.644980055227
2018-01-01 15:00:00,6941.186122244246
2018-01-01 18:00:00,6921.843700812381
2018-01-01 21:00:00,7557.01220547884
2018-01-02 00:00:00,7643.677349334303
2018-01-02 03:00:00,4641.410183752748
2018-01-02 06:00:00,4654.045793481662
2018-01-02 09:00:00,8505.917055010641
2018-01-02 12:00:00,9206.777806007263
2018-01-02 15:00:00,9165.630420729936
2018-01-02 18:00:00,10159.323006813867
2018-01-02 21:00:00,10156.871416298574
2018-01-03 00:00:00,8350.643154329488
2018-01-03 03:00:00,3939.6391166595013
2018-01-03 06:00:00,3468.2876003727893
2018-01-03 09:00:00,5619.537422280617
2018-01-03 12:00:00,5668.521055086373
2018-01-03 15:00:00,5858.675623345587
2018-01-03 18:00:00,5897.036888028012
2018-01-03 21:00:00,5475.769715980655
2018-01-04 00:00:00,8374.207875843242
2018-01-04 03:00:00,3928.7430979109276
2018-01-04 06:00:00,3829.7869339584186
2018-01-04 09:00:00,5583.818573972136
2018-01-04 12:00:00,5847.700364074209
2018-01-04 15:00:00,5914.515270321843
2018-01-04 18:00:00,5567.7694119202915
2018-01-04 21:00:00,5606.6413894526695
2018-01-05 00:00:00,7349.9857012455395
2018-01-05 03:00:00,4509.370515819856
2018-01-05 06:00:00,4195.563636266523
2018-01-05 09:00:00,6333.502645599955
2018-01-05 12:00:00,6517.421490625256
2018-01-05 15:00:00,4795.503586879612
2018-01-05 18:00:00,5773.151795978722
2018-01-05 21:00:00,6474.4650770584385
2018-01-06 00:00:00,10465.450752875058
2018-01-06 03:00:00,8635.60504628527
2018-01-06 06:00:00,7963.3429012536
2018-01-06 09:00:00,9411.338132976502
2018-01-06 12:00:00,11231.760801835604
2018-01-06 15:00:00,10875.19386120396
2018-01-06 18:00:00,11378.638222978418
2018-01-06 21:00:00,11239.109399641193
2018-01-07 00:00:00,10287.711593953754
2018-01-07 03:00:00,8387.12526841395
2018-01-07 06:00:00,8213.44377070931
2018-01-07 09:00:00,9604.434540173412
2018-01-07 12:00:00,10182.038991042113
2018-01-07 15:00:00,11058.367416243365
2018-01-07 18:00:00,10825.03551888145
2018-01-07 21:00:00,10382.572947903816
2018-01-08 00:00:00,11148.259991961018
2018-01-08 03:00:00,9537.847094782594
2018-01-08 06:00:00,9633.317638259172
2018-01-08 09:00:00,11343.955146885395
2018-01-08 12:00:00,12963.811588157398
2018-01-08 15:00:00,13326.70281322035
2018-01-08 18:00:00,13298.216237281364
2018-01-08 21:00:00,13136.12735281142
2018-01-09 00:00:00,12246.22823530988
2018-01-09 03:00:00,10019.129841349377
2018-01-09 06:00:00,10170.54751771619
2018-01-09 09:00:00,12769.743538182995
2018-01-09 12:00:00,13925.101269407149
2018-01-09 15:00:00,13902.172512268271
2018-01-09 18:00:00,13032.917153766764
2018-01-09 21:00:00,13644.18021722565
2018-01-10 00:00:00,12706.642853933237
2018-01-10 03:00:00,10341.897451412555
2018-01-10 06:00:00,9370.345696125854
2018-01-10 09:00:00,12305.684072724218
2018-01-10 12:00:00,12803.864003734827
2018-01-10 15:00:00,13032.371112242381
2018-01-10 18:00:00,13115.139213391265
2018-01-10 21:00:00,12967.383855585205
2018-01-11 00:00:00,13521.237717244065
2018-01-11 03:00:00,11416.111167634028
2018-01-11 06:00:00,11027.983002526777
2018-01-11 09:00:00,11389.320515696705
2018-01-11 12:00:00,12984.611555346986
2018-01-11 15:00:00,12410.121721957883
2018-01-11 18:00:00,13782.138637263402
