time,load_shortfall_3h
2018-01-01 00:00:00,9435.108268681459
2018-01-01 03:00:00,8868.870094815005
2018-01-01 06:00:00,9579.282236533934
2018-01-01 09:00:00,10472.090195324014
2018-01-01 12:00:00,9066.110084658936
2018-01-01 15:00:00,8077.770871744856
2018-01-01 18:00:00,7603.274845374186
2018-01-01 21:00:00,6975.80963210375
2018-01-02 00:00:00,7616.003350997431
2018-01-02 03:00:00,9079.02006610517
2018-01-02 06:00:00,9552.747894575921
2018-01-02 09:00:00,10175.08242139747
2018-01-02 12:00:00,7341.566154104876
2018-01-02 15:00:00,8997.638132839285
2018-01-02 18:00:00,9336.923177742668
2018-01-02 21:00:00,9470.275266604718
2018-01-03 00:00:00,8888.910232080523
2018-01-03 03:00:00,8846.293137741333
2018-01-03 06:00:00,8815.903217338819
2018-01-03 09:00:00,9011.40976613462
2018-01-03 12:00:00,8208.245327028802
2018-01-03 15:00:00,7754.493768879703
2018-01-03 18:00:00,9031.215208466692
2018-01-03 21:00:00,9117.264075020314
2018-01-04 00:00:00,9004.39984796965
2018-01-04 03:00:00,9829.219821182023
2018-01-04 06:00:00,10224.151331117562
2018-01-04 09:00:00,8582.284306307829
2018-01-04 12:00:00,8651.616113452077
2018-01-04 15:00:00,8708.376338311029
2018-01-04 18:00:00,8755.747691664266
2018-01-04 21:00:00,8513.712135374997
2018-01-05 00:00:00,9334.08030944163
2018-01-05 03:00:00,9497.82578055211
2018-01-05 06:00:00,8912.784983783637
2018-01-05 09:00:00,7508.780724990109
2018-01-05 12:00:00,7305.448957507163
2018-01-05 15:00:00,7668.910232300328
2018-01-05 18:00:00,8195.389821225228
2018-01-05 21:00:00,9476.35371234997
2018-01-06 00:00:00,8385.64099071555
2018-01-06 03:00:00,8057.975945699487
2018-01-06 06:00:00,9534.798934112081
2018-01-06 09:00:00,9478.301155015397
2018-01-06 12:00:00,10211.96107695877
2018-01-06 15:00:00,11222.052848134292
2018-01-06 18:00:00,11006.963132466757
2018-01-06 21:00:00,10289.96400016583
2018-01-07 00:00:00,8978.17687933166
2018-01-07 03:00:00,9784.564889194748
2018-01-07 06:00:00,9752.903272095642
2018-01-07 09:00:00,9931.10767012567
2018-01-07 12:00:00,9723.76292900971
2018-01-07 15:00:00,9347.770394042975
2018-01-07 18:00:00,10175.762553088884
2018-01-07 21:00:00,11234.02152432701
2018-01-08 00:00:00,8948.131739877586
2018-01-08 03:00:00,8971.365167648624
2018-01-08 06:00:00,11445.065498328848
2018-01-08 09:00:00,9799.118195519604
2018-01-08 12:00:00,10192.512981426233
2018-01-08 15:00:00,12348.352083278654
2018-01-08 18:00:00,10971.621248551492
2018-01-08 21:00:00,11468.376049670069
2018-01-09 00:00:00,11851.915906661705
2018-01-09 03:00:00,9635.299468336852
2018-01-09 06:00:00,10779.965352472893
2018-01-09 09:00:00,10694.936587593835
2018-01-09 12:00:00,9699.348734272775
2018-01-09 15:00:00,9408.795776485378
2018-01-09 18:00:00,9718.351113993165
2018-01-09 21:00:00,9410.584753376783
2018-01-10 00:00:00,10222.358527923212
2018-01-10 03:00:00,9260.43998875298
2018-01-10 06:00:00,9762.846873146982
2018-01-10 09:00:00,9777.914304683847
2018-01-10 12:00:00,9432.486242340005
2018-01-10 15:00:00,7567.8318847417595
2018-01-10 18:00:00,8388.939688779325
2018-01-10 21:00:00,8500.977527942632
2018-01-11 00:00:00,8885.792289365178
2018-01-11 03:00:00,9245.455359758365
2018-01-11 06:00:00,8858.17936470874
2018-01-11 09:00:00,8215.91664340848
2018-01-11 12:00:00,6838.320189719786
2018-01-11 15:00:00,7629.4680718756845
2018-01-11 18:00:00,8843.477587777952
2018-01-11 21:00:00,8865.121442703512
2018-01-12 00:00:00,9972.041859859732
2018-01-12 03:00:00,9570.118144045638
2018-01-12 06:00:00,10362.901948547755
2018-01-12 09:00:00,9446.976496784577
2018-01-12 12:00:00,10503.875341531588
2018-01-12 15:00:00,10580.073733556193
2018-01-12 18:00:00,10601.816993522543
2018-01-12 21:00:00,11231.20021458923
2018-01-13 00:00:00,10561.51848342552
2018-01-13 03:00:00,11526.44871080506
2018-01-13 06:00:00,10605.404751864997
2018-01-13 09:00:00,10426.85840773486
2018-01-13 12:00:00,11549.110627180537
2018-01-13 15:00:00,11373.915533928339
2018-01-13 18:00:00,11477.97469169479
2018-01-13 21:00:00,8090.624639700155
2018-01-14 00:00:00,8467.374125294278
2018-01-14 03:00:00,9689.367694383407
2018-01-14 06:00:00,8347.90924324653
2018-01-14 09:00:00,8948.444946366904
2018-01-14 12:00:00,9203.337527431848
2018-01-14 15:00:00,8978.05329285702
2018-01-14 18:00:00,9405.14197743449
2018-01-14 21:00:00,9320.646474355983
2018-01-15 00:00:00,9764.229153856431
2018-01-15 03:00:00,9286.197384317195
2018-01-15 06:00:00,10103.0362851242
2018-01-15 09:00:00,9958.831337703745
2018-01-15 12:00:00,10496.93452268594
2018-01-15 15:00:00,10997.97036940723
2018-01-15 18:00:00,9733.5692915143
2018-01-15 21:00:00,9587.233268986714
2018-01-16 00:00:00,9518.631512593664
2018-01-16 03:00:00,9771.98206884131
2018-01-16 06:00:00,9408.560519269264
2018-01-16 09:00:00,9477.440376676881
2018-01-16 12:00:00,9612.866825767469
2018-01-16 15:00:00,9433.445127464858
2018-01-16 18:00:00,9419.584571749168
2018-01-16 21:00:00,8964.806260780046
2018-01-17 00:00:00,8130.42259297953
2018-01-17 03:00:00,8222.602112222583
2018-01-17 06:00:00,9574.325507606627
2018-01-17 09:00:00,9096.039326327598
2018-01-17 12:00:00,9791.305469775612
2018-01-17 15:00:00,11260.057705754567
2018-01-17 18:00:00,11252.860572548921
2018-01-17 21:00:00,11809.77138558707
2018-01-18 00:00:00,10982.032224178669
2018-01-18 03:00:00,12642.958799665248
2018-01-18 06:00:00,8808.861425098146
2018-01-18 09:00:00,9656.320214244843
2018-01-18 12:00:00,10042.658185818298
2018-01-18 15:00:00,10934.037678823795
2018-01-18 18:00:00,11843.403379526699
2018-01-18 21:00:00,10432.1329988068
2018-01-19 00:00:00,10063.227219319939
2018-01-19 03:00:00,10710.186769252308
2018-01-19 06:00:00,10902.715142994026
2018-01-19 09:00:00,10810.158313177591
2018-01-19 12:00:00,11119.314342529942
2018-01-19 15:00:00,11644.386864235516
2018-01-19 18:00:00,11189.781252634966
2018-01-19 21:00:00,9152.425036584595
2018-01-20 00:00:00,10234.539317056191
2018-01-20 03:00:00,10802.7588730086
2018-01-20 06:00:00,11219.907911990174
2018-01-20 09:00:00,10462.1893714967
2018-01-20 12:00:00,10126.36235001327
2018-01-20 15:00:00,9665.024686537392
2018-01-20 18:00:00,9460.203903975756
2018-01-20 21:00:00,9283.443261775785
2018-01-21 00:00:00,8918.905546127484
2018-01-21 03:00:00,8131.118172445388
2018-01-21 06:00:00,8535.44480866599
2018-01-21 09:00:00,8752.872260678956
2018-01-21 12:00:00,9830.296750075264
2018-01-21 15:00:00,9424.805301120781
2018-01-21 18:00:00,9549.759490367664
2018-01-21 21:00:00,9728.528639926235
2018-01-22 00:00:00,9507.447261983616
2018-01-22 03:00:00,9623.785765886576
2018-01-22 06:00:00,8969.252447621075
2018-01-22 09:00:00,9625.320941378952
2018-01-22 12:00:00,9749.111495884885
2018-01-22 15:00:00,10447.002307601146
2018-01-22 18:00:00,11277.344266904442
2018-01-22 21:00:00,10215.855397577172
2018-01-23 00:00:00,9198.915567579366
2018-01-23 03:00:00,9435.160346829354
2018-01-23 06:00:00,10808.168276428623
2018-01-23 09:00:00,11381.323955552318
2018-01-23 12:00:00,11806.13228635137
2018-01-23 15:00:00,11193.153468196811
2018-01-23 18:00:00,11990.065889811349
2018-01-23 21:00:00,11547.041607170488
2018-01-24 00:00:00,9512.150913367477
2018-01-24 03:00:00,9716.23162161914
2018-01-24 06:00:00,11254.73972924773
2018-01-24 09:00:00,11959.055494864911
2018-01-24 12:00:00,11811.78096227847
2018-01-24 15:00:00,11843.639571662603
2018-01-24 18:00:00,12324.93957064092
2018-01-24 21:00:00,11427.088106076939
2018-01-25 00:00:00,9485.457840901205
2018-01-25 03:00:00,10954.894545002559
2018-01-25 06:00:00,11678.413791131768
2018-01-25 09:00:00,11190.99648391129
2018-01-25 12:00:00,9650.181671165123
2018-01-25 15:00:00,10900.077733426637
2018-01-25 18:00:00,8965.209863575234
2018-01-25 21:00:00,10192.29896932323
2018-01-26 00:00:00,9111.557501524487
2018-01-26 03:00:00,9247.334529494441
2018-01-26 06:00:00,9132.842688972185
2018-01-26 09:00:00,8055.396896824923
2018-01-26 12:00:00,7382.022680206688
2018-01-26 15:00:00,7711.923423274023
2018-01-26 18:00:00,7791.220883763547
2018-01-26 21:00:00,9749.832310148857
2018-01-27 00:00:00,8168.476189923396
2018-01-27 03:00:00,7698.907473283502
2018-01-27 06:00:00,8193.053042249896
2018-01-27 09:00:00,9694.412953308138
2018-01-27 12:00:00,10797.506423340223
2018-01-27 15:00:00,12002.018555305525
2018-01-27 18:00:00,12488.676674757955
2018-01-27 21:00:00,11373.828848768771
2018-01-28 00:00:00,13056.19128419175
2018-01-28 03:00:00,11566.978750015593
2018-01-28 06:00:00,11185.86468624951
2018-01-28 09:00:00,11708.141822551675
2018-01-28 12:00:00,11903.649088460912
2018-01-28 15:00:00,12208.080446212287
2018-01-28 18:00:00,12725.711288440798
2018-01-28 21:00:00,12070.059916602242
2018-01-29 00:00:00,12308.136460128808
2018-01-29 03:00:00,10144.255563959183
2018-01-29 06:00:00,11304.132646248572
2018-01-29 09:00:00,9576.40862045148
2018-01-29 12:00:00,12837.845846693868
2018-01-29 15:00:00,12313.38232947974
2018-01-29 18:00:00,12306.37650671105
2018-01-29 21:00:00,12690.028138026664
2018-01-30 00:00:00,10785.09337216788
2018-01-30 03:00:00,10621.45573075614
2018-01-30 06:00:00,10068.722680037667
2018-01-30 09:00:00,10189.414355454246
2018-01-30 12:00:00,11357.640168920438
2018-01-30 15:00:00,12068.663232932744
2018-01-30 18:00:00,12302.949695979938
2018-01-30 21:00:00,10754.415928960105
2018-01-31 00:00:00,10970.68583189563
2018-01-31 03:00:00,9859.150721161262
2018-01-31 06:00:00,9314.961535234617
2018-01-31 09:00:00,11255.080816258549
2018-01-31 12:00:00,11716.907359077439
2018-01-31 15:00:00,12173.42548620619
2018-01-31 18:00:00,10614.662441934635
2018-01-31 21:00:00,10795.881322647618
2018-02-01 00:00:00,9594.175662085414
2018-02-01 03:00:00,9629.627110244503
2018-02-01 06:00:00,9282.850141272955
2018-02-01 09:00:00,10682.896434298396
2018-02-01 12:00:00,9658.58229159163
2018-02-01 15:00:00,8902.37425557249
2018-02-01 18:00:00,11061.52655132514
2018-02-01 21:00:00,10353.847753540984
2018-02-02 00:00:00,9482.656079204768
2018-02-02 03:00:00,9676.401673137021
2018-02-02 06:00:00,7954.8066750266
2018-02-02 09:00:00,9712.258324992865
2018-02-02 12:00:00,9495.613370619834
2018-02-02 15:00:00,8457.590030270227
2018-02-02 18:00:00,8712.724081625718
2018-02-02 21:00:00,8443.884181120218
2018-02-03 00:00:00,10186.86232841223
2018-02-03 03:00:00,10818.19243268737
2018-02-03 06:00:00,9707.359773609605
2018-02-03 09:00:00,8924.430933917049
2018-02-03 12:00:00,9146.041387349385
2018-02-03 15:00:00,8283.399272747634
2018-02-03 18:00:00,9021.385057090542
2018-02-03 21:00:00,8360.704941743275
2018-02-04 00:00:00,9024.149692831239
2018-02-04 03:00:00,9220.713130427732
2018-02-04 06:00:00,10297.886561821673
2018-02-04 09:00:00,9889.590209268805
2018-02-04 12:00:00,10317.298213285292
2018-02-04 15:00:00,9163.656107074763
2018-02-04 18:00:00,9795.060579612495
2018-02-04 21:00:00,9891.190946800685
2018-02-05 00:00:00,8658.140827849551
2018-02-05 03:00:00,9423.59426509458
2018-02-05 06:00:00,9886.137523094083
2018-02-05 09:00:00,11055.627297676672
2018-02-05 12:00:00,11431.620542514109
2018-02-05 15:00:00,9853.3203367661
2018-02-05 18:00:00,10807.48901400121
2018-02-05 21:00:00,9190.851529754527
2018-02-06 00:00:00,10414.685765871498
2018-02-06 03:00:00,10370.587247568681
2018-02-06 06:00:00,10848.38540529551
2018-02-06 09:00:00,11245.706935571283
2018-02-06 12:00:00,10656.886890567313
2018-02-06 15:00:00,10034.52228120661
2018-02-06 18:00:00,9828.202516584177
2018-02-06 21:00:00,8846.03775905235
2018-02-07 00:00:00,9146.740277281853
2018-02-07 03:00:00,10342.637300238996
2018-02-07 06:00:00,9500.187473465783
2018-02-07 09:00:00,9504.197865914259
2018-02-07 12:00:00,10506.876023254139
2018-02-07 15:00:00,8934.617561888193
2018-02-07 18:00:00,9145.064902006316
2018-02-07 21:00:00,10155.822714973001
2018-02-08 00:00:00,8355.652214304457
2018-02-08 03:00:00,9199.384675079957
2018-02-08 06:00:00,10843.160446491027
2018-02-08 09:00:00,10909.569609755405
2018-02-08 12:00:00,11412.701014751288
2018-02-08 15:00:00,11179.479385691728
2018-02-08 18:00:00,10849.653387314374
2018-02-08 21:00:00,9409.1457841279
2018-02-09 00:00:00,9883.97990365353
2018-02-09 03:00:00,10936.538809574982
2018-02-09 06:00:00,9774.002265927116
2018-02-09 09:00:00,9674.887089330256
2018-02-09 12:00:00,10980.690218184867
2018-02-09 15:00:00,10601.182603773412
2018-02-09 18:00:00,10239.146127691274
2018-02-09 21:00:00,9916.299190984719
2018-02-10 00:00:00,10204.736297885875
2018-02-10 03:00:00,9464.197568405503
2018-02-10 06:00:00,10013.04559344457
2018-02-10 09:00:00,9441.159946635416
2018-02-10 12:00:00,9005.611448913596
2018-02-10 15:00:00,11487.252405353669
2018-02-10 18:00:00,9975.472980090333
2018-02-10 21:00:00,9163.075389459224
2018-02-11 00:00:00,9775.111929411898
2018-02-11 03:00:00,9308.264218743003
2018-02-11 06:00:00,8888.226856889043
2018-02-11 09:00:00,10811.921925362029
2018-02-11 12:00:00,8939.183894745544
2018-02-11 15:00:00,7791.481274670745
2018-02-11 18:00:00,7695.770780815881
2018-02-11 21:00:00,10147.0474484352
2018-02-12 00:00:00,9369.971034902712
2018-02-12 03:00:00,9175.36080517199
