time,load_shortfall_3h
2018-01-01 00:00:00,8814.366458464741
2018-01-01 03:00:00,11139.226859591987
2018-01-01 06:00:00,11450.684345111393
2018-01-01 09:00:00,11522.92140989874
2018-01-01 12:00:00,11431.955712073217
2018-01-01 15:00:00,11256.511924074182
2018-01-01 18:00:00,11295.974977946235
2018-01-01 21:00:00,11305.286181649939
2018-01-02 00:00:00,4915.674109521769
2018-01-02 03:00:00,7323.962783758741
2018-01-02 06:00:00,7532.813769438523
2018-01-02 09:00:00,7388.67051118657
2018-01-02 12:00:00,7462.513983168293
2018-01-02 15:00:00,7466.320649834958
2018-01-02 18:00:00,7510.76139718946
2018-01-02 21:00:00,7535.66241991673
2018-01-03 00:00:00,4686.008526197161
2018-01-03 03:00:00,8140.722731721995
2018-01-03 06:00:00,7716.320461940054
2018-01-03 09:00:00,6568.80247416444
2018-01-03 12:00:00,6470.770841697155
2018-01-03 15:00:00,6907.52258065159
2018-01-03 18:00:00,6698.866341201155
2018-01-03 21:00:00,8640.624916839362
2018-01-04 00:00:00,4269.696940727521
2018-01-04 03:00:00,8326.61862334139
2018-01-04 06:00:00,7836.440075159428
2018-01-04 09:00:00,6261.325480586045
2018-01-04 12:00:00,6254.2713139193775
2018-01-04 15:00:00,6433.16315651197
2018-01-04 18:00:00,6261.325480586045
2018-01-04 21:00:00,6267.575811273877
2018-01-05 00:00:00,3816.242721350842
2018-01-05 03:00:00,6294.319144607211
2018-01-05 06:00:00,6287.756644607211
2018-01-05 09:00:00,6257.518813919379
2018-01-05 12:00:00,6622.211867807269
2018-01-05 15:00:00,6545.070148651281
2018-01-05 18:00:00,6578.656568738643
2018-01-05 21:00:00,6565.666969977852
2018-01-06 00:00:00,4067.403027984041
2018-01-06 03:00:00,6829.372736724324
2018-01-06 06:00:00,7566.547503284608
2018-01-06 09:00:00,6799.170103675679
2018-01-06 12:00:00,7568.4312231666645
2018-01-06 15:00:00,8075.715456856404
2018-01-06 18:00:00,8066.880381543627
2018-01-06 21:00:00,8127.291704884777
2018-01-07 00:00:00,4454.9767340804365
2018-01-07 03:00:00,8210.802935492926
2018-01-07 06:00:00,8524.0180047191
2018-01-07 09:00:00,8227.30933488445
2018-01-07 12:00:00,6500.109059751421
2018-01-07 15:00:00,6672.081498669511
2018-01-07 18:00:00,6695.576617349803
2018-01-07 21:00:00,8754.572795339325
2018-01-08 00:00:00,8701.440507288165
2018-01-08 03:00:00,12716.349794260263
2018-01-08 06:00:00,12727.669330207975
2018-01-08 09:00:00,12144.227736661383
2018-01-08 12:00:00,12681.661679773275
2018-01-08 15:00:00,12764.688220735597
2018-01-08 18:00:00,12755.399182500749
2018-01-08 21:00:00,12860.971248175149
2018-01-09 00:00:00,7004.283634789648
2018-01-09 03:00:00,9887.207968042676
2018-01-09 06:00:00,9787.353155535602
2018-01-09 09:00:00,9580.913100697438
2018-01-09 12:00:00,9690.62479709603
2018-01-09 15:00:00,9541.767598015233
2018-01-09 18:00:00,9690.62479709603
2018-01-09 21:00:00,9413.636987753898
2018-01-10 00:00:00,4169.067450417987
2018-01-10 03:00:00,8427.494430339273
2018-01-10 06:00:00,8423.275904334434
2018-01-10 09:00:00,8120.784081677541
2018-01-10 12:00:00,6558.071291432605
2018-01-10 15:00:00,6209.575480586043
2018-01-10 18:00:00,6175.2019620675255
2018-01-10 21:00:00,6468.73700571832
2018-01-11 00:00:00,4397.0892272179035
2018-01-11 03:00:00,7764.278213988295
2018-01-11 06:00:00,6606.920278666005
2018-01-11 09:00:00,6508.09825571832
2018-01-11 12:00:00,6414.6633416971545
2018-01-11 15:00:00,6415.118349585315
2018-01-11 18:00:00,6467.318248800401
2018-01-11 21:00:00,6799.668029325905
2018-01-12 00:00:00,4643.101792864617
2018-01-12 03:00:00,8854.167358432607
2018-01-12 06:00:00,9214.968750975288
2018-01-12 09:00:00,9039.111642498057
2018-01-12 12:00:00,9172.3638256638
2018-01-12 15:00:00,8808.54457644474
2018-01-12 18:00:00,8976.585319194188
2018-01-12 21:00:00,9171.208440992643
2018-01-13 00:00:00,4550.22189453501
2018-01-13 03:00:00,8738.603108383955
2018-01-13 06:00:00,8955.526840895647
2018-01-13 09:00:00,8289.33002471347
2018-01-13 12:00:00,8233.894182829605
2018-01-13 15:00:00,8449.100814718731
2018-01-13 18:00:00,9375.32328673398
2018-01-13 21:00:00,6730.568802750977
2018-01-14 00:00:00,4195.421183387972
2018-01-14 03:00:00,8130.019366689201
2018-01-14 06:00:00,7962.5893894186975
2018-01-14 09:00:00,8043.569810321367
2018-01-14 12:00:00,8720.425688184867
2018-01-14 15:00:00,8589.170955555745
2018-01-14 18:00:00,8335.961532959955
2018-01-14 21:00:00,8333.772632703216
2018-01-15 00:00:00,9945.223322118347
2018-01-15 03:00:00,12743.70719503475
2018-01-15 06:00:00,12706.102771347114
2018-01-15 09:00:00,11842.635842349964
2018-01-15 12:00:00,12066.847732679664
2018-01-15 15:00:00,11358.000177982456
2018-01-15 18:00:00,10891.047423375714
2018-01-15 21:00:00,10902.573267928383
2018-01-16 00:00:00,5542.524994804887
2018-01-16 03:00:00,9668.493747107368
2018-01-16 06:00:00,9475.065965424075
2018-01-16 09:00:00,9809.550946188165
2018-01-16 12:00:00,9532.563136846033
2018-01-16 15:00:00,8863.300463879094
2018-01-16 18:00:00,9532.563136846033
2018-01-16 21:00:00,7354.923010716027
2018-01-17 00:00:00,5821.799155687581
2018-01-17 03:00:00,8120.17856850323
2018-01-17 06:00:00,8113.649256903679
2018-01-17 09:00:00,8027.03469127375
2018-01-17 12:00:00,8617.087494057581
2018-01-17 15:00:00,8900.20055568674
2018-01-17 18:00:00,8926.14585846622
2018-01-17 21:00:00,9347.805935685037
2018-01-18 00:00:00,6086.308812223131
2018-01-18 03:00:00,9198.985352337446
2018-01-18 06:00:00,8897.523680991531
2018-01-18 09:00:00,9139.020872444975
2018-01-18 12:00:00,8969.477398044231
2018-01-18 15:00:00,9324.069558001222
2018-01-18 18:00:00,8976.585319194188
2018-01-18 21:00:00,9122.71236940618
2018-01-19 00:00:00,5259.653075054188
2018-01-19 03:00:00,8957.1586907364
2018-01-19 06:00:00,9523.663044162267
2018-01-19 09:00:00,8940.902661979391
2018-01-19 12:00:00,9171.952388835736
2018-01-19 15:00:00,8863.61953516235
2018-01-19 18:00:00,8692.792950237466
2018-01-19 21:00:00,8385.778647255209
2018-01-20 00:00:00,6115.945233004305
2018-01-20 03:00:00,9072.304658545889
2018-01-20 06:00:00,9185.55588870958
2018-01-20 09:00:00,8366.700923846643
2018-01-20 12:00:00,8274.708112345621
2018-01-20 15:00:00,8178.2342273442655
2018-01-20 18:00:00,8171.671727344266
2018-01-20 21:00:00,8523.46444642355
2018-01-21 00:00:00,5864.780650202055
