time,load_shortfall_3h
2018-01-01 00:00:00,1147081.3021708026
2018-01-01 03:00:00,1133259.968521038
2018-01-01 06:00:00,1137700.0328561345
2018-01-01 09:00:00,1166628.0724249906
2018-01-01 12:00:00,1124855.6491898096
2018-01-01 15:00:00,1151409.9402765578
2018-01-01 18:00:00,1107285.3612420803
2018-01-01 21:00:00,1100545.639793251
2018-01-02 00:00:00,1124293.030933593
2018-01-02 03:00:00,1136641.7184750224
2018-01-02 06:00:00,1165363.9631276946
2018-01-02 09:00:00,1170246.1495238882
2018-01-02 12:00:00,1122539.8404340395
2018-01-02 15:00:00,1152757.1101072682
2018-01-02 18:00:00,1185268.586969966
2018-01-02 21:00:00,1169198.6651152929
2018-01-03 00:00:00,1142069.0053867188
2018-01-03 03:00:00,1158866.5588031635
2018-01-03 06:00:00,1140591.3120514485
2018-01-03 09:00:00,1173725.3722291111
2018-01-03 12:00:00,1160318.5443695888
2018-01-03 15:00:00,1121197.046046058
2018-01-03 18:00:00,1165264.5548083743
2018-01-03 21:00:00,1154353.843032622
2018-01-04 00:00:00,1136575.3535309115
2018-01-04 03:00:00,1180855.9260131267
2018-01-04 06:00:00,1197091.0676309064
2018-01-04 09:00:00,1167540.3982909394
2018-01-04 12:00:00,1170187.8708470687
2018-01-04 15:00:00,1165274.9650368218
2018-01-04 18:00:00,1146859.8558939095
2018-01-04 21:00:00,1144356.128167473
2018-01-05 00:00:00,1164166.2327681147
2018-01-05 03:00:00,1166139.7667701452
2018-01-05 06:00:00,1155803.9769727136
2018-01-05 09:00:00,1102891.517755491
2018-01-05 12:00:00,1134588.1693205175
2018-01-05 15:00:00,1182980.460604997
2018-01-05 18:00:00,1143378.9922897713
2018-01-05 21:00:00,1221629.65474326
2018-01-06 00:00:00,1151964.5331862094
2018-01-06 03:00:00,1135019.1002072033
2018-01-06 06:00:00,1217062.5862283704
2018-01-06 09:00:00,1194653.247629088
2018-01-06 12:00:00,1228792.4231925225
2018-01-06 15:00:00,1249329.2912812557
2018-01-06 18:00:00,1238532.0079458558
2018-01-06 21:00:00,1241100.1335970773
2018-01-07 00:00:00,1190474.0566804192
2018-01-07 03:00:00,1204754.3989336593
2018-01-07 06:00:00,1193919.7421575517
2018-01-07 09:00:00,1155900.1227336042
2018-01-07 12:00:00,1197362.976695387
2018-01-07 15:00:00,1195540.1391105107
2018-01-07 18:00:00,1189268.675452832
2018-01-07 21:00:00,1236066.5435603417
2018-01-08 00:00:00,1142007.3330773779
2018-01-08 03:00:00,1134107.971428467
2018-01-08 06:00:00,1207948.040845923
2018-01-08 09:00:00,1126820.6475924777
2018-01-08 12:00:00,1154453.9579951472
2018-01-08 15:00:00,1208803.361488854
2018-01-08 18:00:00,1197861.9694801965
2018-01-08 21:00:00,1229393.2341709274
2018-01-09 00:00:00,1179764.2371614804
2018-01-09 03:00:00,1128798.19079168
2018-01-09 06:00:00,1196354.4648832707
2018-01-09 09:00:00,1174009.595412138
2018-01-09 12:00:00,1171875.789128647
2018-01-09 15:00:00,1143250.7294101263
2018-01-09 18:00:00,1190889.977502654
2018-01-09 21:00:00,1214309.9041629492
2018-01-10 00:00:00,1227054.5465332058
2018-01-10 03:00:00,1177986.0218239187
2018-01-10 06:00:00,1183347.7506983837
2018-01-10 09:00:00,1206914.0557572988
2018-01-10 12:00:00,1181747.658751945
2018-01-10 15:00:00,1165380.315234918
2018-01-10 18:00:00,1163223.8675250264
2018-01-10 21:00:00,1159745.6452903582
2018-01-11 00:00:00,1125496.0873617555
2018-01-11 03:00:00,1140649.7951124904
2018-01-11 06:00:00,1112335.8151522717
2018-01-11 09:00:00,1118179.2154454757
2018-01-11 12:00:00,1109061.4353582647
2018-01-11 15:00:00,1150916.9313129184
2018-01-11 18:00:00,1174722.4242333677
2018-01-11 21:00:00,1144111.8858428064
2018-01-12 00:00:00,1203015.1273125121
2018-01-12 03:00:00,1126638.3342762552
2018-01-12 06:00:00,1168925.2343629256
2018-01-12 09:00:00,1148775.3365535794
2018-01-12 12:00:00,1184135.8613839028
2018-01-12 15:00:00,1176299.439782949
2018-01-12 18:00:00,1171896.3969258126
2018-01-12 21:00:00,1174160.1855993383
2018-01-13 00:00:00,1151867.1131476492
2018-01-13 03:00:00,1184949.7321592614
2018-01-13 06:00:00,1160718.2507331795
2018-01-13 09:00:00,1157928.3503073566
2018-01-13 12:00:00,1164585.5055422091
2018-01-13 15:00:00,1194941.4190776052
2018-01-13 18:00:00,1229993.5826416416
2018-01-13 21:00:00,1123397.4520144677
2018-01-14 00:00:00,1154646.1473181006
2018-01-14 03:00:00,1155886.7406118573
2018-01-14 06:00:00,1116576.125637294
2018-01-14 09:00:00,1151910.483704381
2018-01-14 12:00:00,1117027.0613528243
2018-01-14 15:00:00,1120235.1303345948
2018-01-14 18:00:00,1092748.596843735
2018-01-14 21:00:00,1124237.0844586368
2018-01-15 00:00:00,1144634.5456897132
2018-01-15 03:00:00,1150713.0464048395
2018-01-15 06:00:00,1181039.1957204358
2018-01-15 09:00:00,1159880.2750948165
2018-01-15 12:00:00,1162655.7549383289
2018-01-15 15:00:00,1170885.1571071073
2018-01-15 18:00:00,1147934.9202683864
2018-01-15 21:00:00,1138064.211823885
2018-01-16 00:00:00,1127177.7571875362
2018-01-16 03:00:00,1136173.8857619734
2018-01-16 06:00:00,1127894.147369301
2018-01-16 09:00:00,1127299.314307854
2018-01-16 12:00:00,1167464.2445101235
2018-01-16 15:00:00,1137912.6069831895
2018-01-16 18:00:00,1142128.087827289
2018-01-16 21:00:00,1135257.0561811954
2018-01-17 00:00:00,1096161.2565659324
2018-01-17 03:00:00,1094483.865616219
2018-01-17 06:00:00,1122199.6978030137
2018-01-17 09:00:00,1131932.5210741833
2018-01-17 12:00:00,1150553.7447555235
2018-01-17 15:00:00,1159869.5207773722
2018-01-17 18:00:00,1167204.675678693
2018-01-17 21:00:00,1195891.0071687289
2018-01-18 00:00:00,1158290.2138521282
2018-01-18 03:00:00,1231849.1301898789
2018-01-18 06:00:00,1142485.2610201868
2018-01-18 09:00:00,1178201.3437893759
2018-01-18 12:00:00,1167228.9571936333
2018-01-18 15:00:00,1155351.305142288
2018-01-18 18:00:00,1188676.6770087068
2018-01-18 21:00:00,1186636.6136823662
2018-01-19 00:00:00,1152539.7722775873
2018-01-19 03:00:00,1220462.3591084983
2018-01-19 06:00:00,1165561.9633175374
2018-01-19 09:00:00,1183466.5605470997
2018-01-19 12:00:00,1172199.240255018
2018-01-19 15:00:00,1180070.1041484205
2018-01-19 18:00:00,1127098.9421405913
2018-01-19 21:00:00,1078498.5194807549
2018-01-20 00:00:00,1189058.6888267905
2018-01-20 03:00:00,1143854.3880314152
2018-01-20 06:00:00,1188940.2417968097
2018-01-20 09:00:00,1157670.307256528
2018-01-20 12:00:00,1146897.7312938028
2018-01-20 15:00:00,1147011.4613034553
2018-01-20 18:00:00,1122883.7979372493
2018-01-20 21:00:00,1125932.8878530136
2018-01-21 00:00:00,1083324.046124986
2018-01-21 03:00:00,1067088.3345764994
2018-01-21 06:00:00,1092505.6815822702
2018-01-21 09:00:00,1102701.7637559194
2018-01-21 12:00:00,1111964.47996559
2018-01-21 15:00:00,1125488.4057593592
2018-01-21 18:00:00,1141506.8423283817
2018-01-21 21:00:00,1158305.330599399
2018-01-22 00:00:00,1146178.4093284898
2018-01-22 03:00:00,1159148.4014927202
2018-01-22 06:00:00,1129976.7305109147
2018-01-22 09:00:00,1164426.4422950246
2018-01-22 12:00:00,1131971.8596520678
2018-01-22 15:00:00,1158977.8023684882
2018-01-22 18:00:00,1149316.00211586
2018-01-22 21:00:00,1150113.4403776585
2018-01-23 00:00:00,1119714.9897622163
2018-01-23 03:00:00,1138200.5897997636
2018-01-23 06:00:00,1192551.2118241023
2018-01-23 09:00:00,1185221.8888213467
2018-01-23 12:00:00,1221977.7562982559
2018-01-23 15:00:00,1184100.4025120088
2018-01-23 18:00:00,1227198.17336715
2018-01-23 21:00:00,1179168.079795259
2018-01-24 00:00:00,1155195.945096413
2018-01-24 03:00:00,1130350.692229173
2018-01-24 06:00:00,1136048.0007123319
2018-01-24 09:00:00,1168318.930680378
2018-01-24 12:00:00,1163908.1829594695
2018-01-24 15:00:00,1201847.8971021492
